Class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14
True, -0.7733271362304687, -9.528922607421874, -1.9608511596679685, -0.7613561279296874, -9.991003527832031, -2.3056161987304686, -2.3343466186523436, -11.884817041015625, -2.50912333984375, -13.101071484375, -19.6133, -10.548852514648438, -2.243366955566406, -16.4338001953125, -2.6479870361328124, 0.10773907470703124, -3.265691064453125, 0.622492431640625, -2.8227637573242186, 2.2960393920898436, 2.6791116577148437, -7.668627917480468, 1.199495031738281, -2.9041666137695312, -8.36294639892578, 0.7685387329101562, -3.6104561035156246, -8.904035974121093, 0.7422025146484375, -3.5338416503906247, -8.810662109374999, 0.2442085693359375, -3.758896606445312, -8.44674345703125, 0.3447650390625, -3.1220389648437497, -7.697358337402343, -0.086191259765625, -2.7964275390625, -4.61602080078125, -0.584185205078125, -1.0534487304687499, 
True, -1.0797849487304687, -9.610325463867188, -2.2290017456054687, -0.8164227661132812, -10.060435375976562, -1.7956512451171873, -2.43250888671875, -10.87206973876953, -2.4301146850585935, -13.20881055908203, -18.64843673095703, -13.127407702636718, -1.3287819213867187, -17.32683741455078, -2.6910826660156246, 0.9002198242187499, -4.417302062988281, 2.3870190551757813, -3.1387983764648437, 1.4820108276367188, 1.659181750488281, -7.613561279296874, 1.2234370483398436, -2.7653029174804686, -8.425195642089843, 1.2976572998046874, -4.120421057128906, -8.628702783203124, 1.0965443603515623, -4.2880151733398435, -8.51617530517578, 1.0103531005859374, -4.206612316894531, -8.544905725097657, 0.9888052856445312, -3.854664672851562, -8.736441857910156, 0.9169792358398436, -3.756502404785156, -8.621520178222656, 0.7637503295898437, -3.775656018066406, 
True, -0.4572925170898437, -9.181763366699219, -1.0486603271484374, -0.6584054565429687, -9.861716638183593, -0.2920926025390625, -0.9720458740234375, -11.171344946289063, -1.8315642700195311, -0.9720458740234375, -10.034099157714843, -1.659181750488281, -2.319981408691406, -10.716446630859375, -1.7908628417968748, -2.288856787109375, -11.231199987792968, -0.09576806640624999, -11.456254943847656, -19.6133, -6.414066247558593, -0.5674257934570313, -14.188039038085936, -0.5746083984375, 0.9528922607421875, -2.4253262817382812, 1.8076222534179687, -4.266467358398438, 1.7549498168945312, 1.3718775512695311, -7.716511950683593, 1.8171990600585937, -0.9792284790039062, -8.525752111816406, 0.9169792358398436, -1.8315642700195311, -8.980650427246093, 0.277727392578125, -2.4157494750976563, -8.858546142578124, 0.11252747802734374, -2.142810485839844, 
True, -0.16998831787109375, -9.739612353515625, -2.408566870117187, -0.5386953735351562, -10.165780249023436, -2.6479870361328124, 0.13407529296874998, -9.93354268798828, -1.8219874633789062, 0.17477672119140625, -9.935936889648437, -1.0726023437499999, 0.45489831542968745, -10.168174450683592, -0.00718260498046875, -2.379836450195312, -11.142614526367186, -2.04943662109375, -10.237606298828124, -17.037139013671872, -3.114856359863281, -4.661510632324219, -18.86391488037109, -3.469198205566406, -0.4070142822265625, -7.673416320800781, -1.0295067138671874, -2.0566192260742184, 0.22744915771484372, 0.30885201416015623, -4.781220715332031, 2.7724855224609373, -1.2665326782226562, -7.096413720703125, 2.3439234252929686, -1.8435352783203125, -8.413224633789062, 2.710236279296875, -2.9927520751953125, -8.542511523437499, 2.272097375488281, -2.9568390502929685, 
True, -0.48123453369140623, -9.730035546875, -2.4851813232421875, -0.6272808349609375, -9.586383447265625, -2.4157494750976563, -0.603338818359375, -10.134655627441406, -3.0885201416015624, -0.9145850341796874, -10.04846436767578, -3.7158009765625, -3.201047619628906, -10.943895788574219, -3.775656018066406, -8.90643017578125, -17.922993627929685, -6.244077929687499, -6.713341455078124, -17.829619763183594, -3.0071172851562498, -0.5051765502929687, -7.46272657470703, -0.8882488159179687, -0.8164227661132812, 0.229843359375, -1.0702081420898437, -5.427655163574219, 3.296815686035156, -1.867477294921875, -7.793126403808594, 3.394977954101562, -0.9193734375, -8.580818749999999, 3.124433166503906, -1.5945383056640625, -8.173804467773436, 3.1196447631835937, -1.7286135986328124, -7.879317663574218, 3.0023288818359375, -1.5705962890624998, 
True, -1.0103531005859374, -9.428366137695312, -2.6479870361328124, -1.0678139404296874, -9.655815295410155, -2.674323254394531, -1.0678139404296874, -9.672574707031249, -2.906560815429687, -0.7398083129882812, -10.105925207519531, -2.3247698120117186, -1.946485949707031, -10.560823522949217, -2.7964275390625, -9.665392102050781, -18.61012950439453, -5.513846423339843, -4.101267443847656, -17.085023046874998, -2.9041666137695312, -1.5059528442382812, -9.272743029785156, -2.233790148925781, -2.2194249389648437, -0.63206923828125, -0.9911994873046874, -3.902548706054687, 2.839523168945312, 2.0877438476562498, -6.629544396972656, 3.878606689453125, -0.86191259765625, -8.339004382324218, 3.687070556640625, -1.9416975463867185, -8.635885388183594, 3.526659045410156, -2.6048914062499997, -8.360552197265624, 3.229778039550781, -2.645592834472656, 
True, -0.5267243652343749, -9.452308154296874, -1.9943699829101562, -1.3287819213867187, -8.942343200683593, -4.046200805664062, -0.7900865478515624, -10.359710583496094, -3.5482068603515624, -0.5195417602539062, -10.067617980957031, -3.5577836669921874, -1.3646949462890625, -10.287884533691406, -3.1483751831054687, -9.749189160156249, -14.065934753417968, -3.892971899414062, -5.446808776855469, -18.67477294921875, -8.738836059570312, -2.5953145996093747, -10.156203442382813, -4.091690637207031, -1.5131354492187499, -0.7206546997070312, 0.8188169677734375, -4.050989208984375, 2.8610709838867185, -0.9145850341796874, -6.054935998535156, 4.110844250488281, -0.9074024291992187, -7.735665563964844, 3.852270471191406, -1.120486376953125, -8.71489404296875, 3.303998291015625, -1.7477672119140624, -8.513781103515624, 3.057395520019531, -1.697488977050781, 
True, -1.2378022583007813, -9.057264880371093, -3.4548329956054684, -0.5506663818359374, -9.028534460449219, -3.19865341796875, -1.7262193969726563, -10.484209069824217, -4.398148449707031, -0.45010991210937495, -9.79946739501953, -2.896984008789062, -1.35990654296875, -9.797073193359374, -3.9360675292968748, -7.788338000488281, -18.978836560058593, -4.3263223999023435, -0.7350199096679687, -18.794483032226562, -3.3542765258789062, -2.1308394775390624, -8.652644799804687, -2.5330653564453125, -2.461239306640625, -0.1867477294921875, -1.120486376953125, -4.709394665527343, 3.4548329956054684, -0.737414111328125, -6.042964990234375, 4.395754248046875, -0.3136404174804687, -7.249642626953125, 4.584896179199219, -0.488417138671875, -7.711723547363281, 4.065354418945312, -0.9121908325195311, -8.202534887695313, 3.603273498535156, -1.1324573852539062, 
True, -0.6823474731445313, -9.119514123535156, -4.436455676269531, -0.622492431640625, -9.023746057128905, -4.75009609375, -0.7781155395507812, -9.289502441406249, -5.042188696289062, -0.7062894897460937, -9.677363110351562, -4.668693237304687, -3.660734338378906, -10.896011755371093, -6.155492468261718, -6.363788012695312, -19.6133, 1.9416975463867185, -1.5849614990234373, -16.01720910644531, -7.876923461914062, -1.0582371337890624, -5.0182466796875, -2.2936451904296873, -1.6328455322265625, 2.6479870361328124, 2.2170307373046874, -4.560954162597656, 4.3430818115234375, 1.3048399047851562, -6.789955908203124, 4.503493322753906, 0.7326257080078125, -7.771578588867187, 4.448426684570312, -0.5339069702148437, -7.939172705078125, 4.374206433105469, -0.6631938598632812, -8.118737829589843, 4.3263223999023435, -0.7015010864257812, 
True, -0.6512228515624999, -9.100360510253905, -4.199429711914062, -0.4477157104492187, -9.129090930175781, -4.723759875488281, -0.6464344482421874, -9.215282189941405, -4.8698061767578125, -0.00718260498046875, -9.53131680908203, -3.4548329956054684, -1.0175357055664063, -10.565611926269531, -3.775656018066406, -5.303156677246093, -15.399505078125, -7.117961535644531, -1.707065783691406, -18.511967236328125, -5.7843912109375, -2.6479870361328124, -11.547234606933593, -4.3622354248046875, -1.2138602416992186, -2.300827795410156, -1.1252747802734375, -3.6248213134765623, 4.1946413085937495, 0.11252747802734374, -6.363788012695312, 4.367023828124999, -0.44532150878906246, -7.400477331542969, 4.474762902832031, -0.584185205078125, -7.819462622070312, 4.067748620605468, -1.0031704956054688, -8.152256652832031, 4.027047192382812, -1.388636962890625, 
True, -0.29927520751953124, -8.736441857910156, -6.246472131347656, -0.35194764404296874, -9.006986645507812, -5.044582897949218, -0.6823474731445313, -9.1554271484375, -4.546588952636719, -0.22505495605468748, -9.619902270507811, -4.024652990722656, -4.0222587890625, -13.259088793945311, -11.77228956298828, -6.117185241699218, -19.35712042236328, -2.1906945190429687, -2.8036101440429686, -14.688427185058593, -5.887341882324218, -1.3335703247070312, -2.5546131713867184, -0.5099649536132812, -2.1404162841796874, 2.6623522460937497, 1.2713210815429687, -5.947196923828125, 4.189852905273438, 0.82360537109375, -7.536946826171874, 4.422090466308593, 0.18914193115234373, -8.149862451171874, 4.304774584960938, -1.16837041015625, -8.300697155761718, 3.9240965209960934, -1.8339584716796873, -8.058882788085937, 4.043806604003906, -1.3455413330078123, 
True, -0.47884033203125, -9.260772021484375, -4.201823913574218, -0.4477157104492187, -8.834604125976561, -4.848258361816406, -0.09576806640624999, -9.591171850585937, -4.4819455078125, -0.7996633544921875, -9.70369932861328, -5.284003063964843, -7.654262707519531, -15.23909356689453, -10.141838232421874, -3.1076737548828124, -19.6133, -12.394781994628906, -0.5722141967773438, -10.50815108642578, -5.343858105468749, -0.6751648681640625, -1.5801730957031248, -0.0383072265625, -5.157110375976562, 3.5314474487304683, -0.2705447875976562, -7.615955480957031, 3.564966271972656, -1.714248388671875, -8.161833459472655, 3.4859576171874997, -2.7653029174804686, -8.343792785644531, 3.2513258544921873, -2.7437551025390623, -8.300697155761718, 3.27526787109375, -2.7054478759765623, -8.224082702636718, 3.2561142578125, -2.398990063476562, 
True, -1.0726023437499999, -9.533711010742186, -2.272097375488281, -1.3263877197265623, -9.591171850585937, -3.086125939941406, -0.9528922607421875, -10.105925207519531, -2.9089550170898435, -0.33758243408203126, -10.175357055664062, -2.389413256835937, -5.161898779296875, -13.713987109375, -6.974309436035155, 2.35589443359375, -19.6133, -5.104437939453125, -1.0917559570312498, -13.249511987304686, -5.741295581054687, -0.5530605834960938, -3.5290532470703124, -1.3862427612304686, -4.034229797363281, 2.7078420776367187, 0.5291185668945312, -6.344634399414062, 2.9281086303710935, 0.15083470458984374, -8.628702783203124, 3.2345664428710936, -0.8714894042968749, -8.391676818847655, 3.296815686035156, -1.6232687255859375, -8.681375219726561, 3.0813375366210938, -1.915361328125, -8.695740429687499, 2.9831752685546875, -2.061407629394531, 
True, -0.6919242797851562, -8.98304462890625, -5.078101721191406, -0.6272808349609375, -8.932766394042968, -5.260061047363281, -0.488417138671875, -9.255983618164063, -5.025429284667968, -3.038241906738281, -9.885658654785155, -7.022193469238281, -9.53131680908203, -16.187197424316405, -7.438784558105469, -1.0917559570312498, -17.35796203613281, -5.312733483886719, -0.9145850341796874, -7.472303381347656, -2.767697119140625, -3.0430303100585934, -0.9145850341796874, -1.4532804077148436, -5.691017346191406, 3.189076611328125, 0.3327940307617187, -6.6271501953125, 3.4452561889648434, -0.16759411621093748, -7.5153990112304685, 3.8666356811523435, -2.1643583007812497, -8.686163623046875, 3.536235852050781, -2.4971523315429685, -8.540117321777343, 3.8187516479492185, -2.7748797241210936, -8.322244970703125, 3.4428619873046875, -2.408566870117187, 
True, -0.6919242797851562, -9.160215551757812, -3.0047230834960934, -0.8283937744140625, -9.330203869628905, -4.371812231445312, -0.5482721801757812, -9.701305126953125, -4.735730883789063, -0.6560112548828124, -10.429142431640624, -5.310339282226562, -6.215347509765625, -16.299724902343748, -12.174515441894531, -3.143586779785156, -19.6133, -11.322179650878905, -3.1292215698242187, -4.836287353515624, -1.89620771484375, -4.077325427246094, -1.0702081420898437, -2.2840683837890623, -6.030993981933594, 2.408566870117187, -1.6065093139648436, -7.37414111328125, 3.4261025756835934, -1.7741034301757812, -8.250418920898436, 3.9528269409179684, -1.4915876342773438, -8.264784130859374, 4.077325427246094, -0.9409212524414062, -8.346186987304687, 3.6343981201171873, -1.5227122558593749, -8.372523205566406, 3.411737365722656, -1.5969325073242187, 
True, -1.5275006591796874, -9.117119921875, -4.000710974121094, -1.448492004394531, -9.318232861328125, -4.046200805664062, -1.3024457031249999, -9.94072529296875, -3.5817256835937497, -4.429273071289062, -10.922347973632812, -4.984727856445312, -7.769184387207031, -14.42267080078125, -9.792284790039062, -4.805162731933594, -12.50730947265625, -4.386177441406249, -0.2059013427734375, -3.9504327392578125, 0.9169792358398436, -3.497928625488281, 0.7398083129882812, -0.11731588134765625, -7.592013464355468, 0.23223756103515625, -2.9281086303710935, -9.028534460449219, 0.18914193115234373, -4.04141240234375, -8.671798413085938, -0.023942016601562498, -3.6822821533203123, -8.403647827148436, 0.143652099609375, -3.2513258544921873, -7.915230688476562, -0.08140285644531249, -3.220201232910156, -6.866570361328125, -0.7565677246093749, -3.289633081054687, 
True, -1.2330138549804688, -9.41639512939453, -2.6815058593749996, -1.1923124267578125, -9.852139831542969, -2.896984008789062, -1.9488801513671874, -9.749189160156249, -2.8275521606445313, -8.226476904296874, -11.552023010253906, -7.5153990112304685, -6.141127258300781, -15.610194824218748, -6.4284314575195305, -3.3638533325195312, -11.056423266601563, -3.0214824951171875, -2.578555187988281, -2.6216508178710938, -1.4221557861328125, -4.8650177734375, 0.9433154541015625, -1.22583125, -6.871358764648437, 1.3215993164062498, -2.4253262817382812, -8.17141026611328, 1.1516109985351561, -2.77727392578125, -8.808267907714843, 0.45968671875, -4.058171813964844, -8.762778076171875, 0.6105214233398437, -4.2688615600585935, -8.726865051269531, 0.45968671875, -4.024652990722656, -8.14028564453125, 0.5147533569335937, -3.4739866088867184, 
True, -0.2059013427734375, -9.701305126953125, -1.20667763671875, -1.158793603515625, -9.404424121093749, -2.2744915771484373, -1.5729904907226562, -10.058041174316406, -2.114080065917969, -0.39264907226562495, -10.000580334472655, -1.0582371337890624, -0.9600748657226562, -9.670180505371093, -1.5011644409179687, -3.375824340820312, -10.66856259765625, -2.5737667846679684, -4.055777612304687, -12.904746948242186, -2.1835119140624997, -6.8593877563476555, -11.520898388671874, -4.244919543457031, -4.182670300292968, -12.437877624511717, -2.0542250244140625, -5.5090580200195305, -7.242460021972656, -2.5761609863281247, -3.071760729980469, -0.6153098266601562, -1.0223241088867188, -6.030993981933594, 1.7597382202148437, -2.4660277099609376, -7.9295958984374995, 1.5682020874023437, -2.327164013671875, -8.954314208984375, 1.1252747802734375, -3.564966271972656, 
True, -0.9552864624023437, -9.540893615722656, -2.3582886352539063, -1.2808978881835937, -9.873687646484374, -2.379836450195312, -1.1276689819335937, -10.081983190917969, -2.7150246826171873, -0.7517793212890624, -9.797073193359374, -2.166752502441406, -1.8722656982421875, -11.044452258300781, -2.959233251953125, -8.291120349121094, -14.343662145996094, -1.120486376953125, -4.7572786987304685, -16.778565234374998, 0.33518823242187495, -2.7054478759765623, -9.670180505371093, -2.499546533203125, -2.8131869506835936, -2.1404162841796874, -1.3455413330078123, -5.219359619140625, 0.4836287353515625, -0.9050082275390624, -7.132326745605468, 1.0295067138671874, -2.1260510742187497, -8.312668164062499, 0.74699091796875, -3.3207577026367185, -8.540117321777343, 0.6200982299804687, -3.497928625488281, -8.932766394042968, 0.6296750366210937, -3.1555577880859373, 
True, -1.6352397338867186, -9.414000927734374, -3.2704794677734372, -1.2593500732421874, -9.409212524414063, -3.900154504394531, -1.4030021728515625, -8.966285217285156, -3.6367923217773437, -1.1827356201171875, -9.629479077148437, -3.0310593017578125, -1.6400281372070311, -9.481038574218749, -3.5673604736328124, -2.5139117431640625, -10.637437976074217, -4.745307690429687, -6.907271789550781, -12.899958544921875, -7.46272657470703, -5.72693037109375, -14.128183996582031, -5.9400143188476555, -4.797980126953124, -10.66856259765625, -3.725377783203125, -2.664746447753906, -3.900154504394531, -1.7860744384765623, -3.907337109375, 1.0127473022460938, -1.5777788940429687, -6.9336080078124995, 1.4437036010742186, -3.7014357666015623, -8.353369592285155, 0.7876923461914062, -4.039018200683594, -8.738836059570312, 0.6464344482421874, -4.659116430664063, 
True, -1.024718310546875, -9.236830004882812, -3.754108203125, -0.9504980590820312, -9.289502441406249, -4.374206433105469, -0.7900865478515624, -9.509768994140625, -4.398148449707031, -1.0031704956054688, -9.306261853027344, -3.6942531616210936, -1.0845733520507812, -9.64623848876953, -3.3710359375, -5.944802722167968, -14.654908361816405, -6.3973068359375, -4.311957189941406, -16.27338868408203, -6.007051965332031, -4.61602080078125, -12.121843005371092, -4.944026428222656, -2.789244934082031, -2.7748797241210936, -0.6703764648437499, -2.925714428710937, 1.7238251953125, -0.19393033447265623, -6.979097839355468, 2.389413256835937, -2.1308394775390624, -8.52335791015625, 2.0278888061523435, -3.0166940917968748, -8.765172277832031, 1.7597382202148437, -3.303998291015625, -8.79150849609375, 1.6519991455078125, -3.6056677001953124, 
True, -0.8714894042968749, -9.193734375, -3.4811692138671875, -1.1324573852539062, -9.41639512939453, -4.350264416503906, -1.2785036865234374, -9.504980590820312, -3.88818349609375, -1.180341418457031, -9.387664709472656, -2.9448680419921875, -1.7860744384765623, -9.428366137695312, -3.3207577026367185, -4.074931225585937, -10.639832177734375, -4.912901806640625, -7.429207751464843, -12.761094848632812, -4.465186096191406, -6.0333881835937495, -14.123395593261717, -5.552153649902343, -2.3367408203125, -8.494627490234375, -2.597708801269531, -3.842693664550781, -1.4604630126953124, -1.1540052001953125, -5.659892724609374, 0.4070142822265625, -0.8738836059570312, -7.685387329101562, 0.6871358764648438, -1.4317325927734375, -8.786720092773438, 0.5482721801757812, -3.268085266113281, -8.978256225585938, 0.24181436767578124, -3.2728736694335936, 
True, -1.9752163696289062, -9.442731347656249, -2.7916391357421872, -1.9393033447265624, -9.445125549316407, -3.835511059570312, -6.660669018554687, -12.648567370605468, -8.044517578125, -6.320692382812499, -13.199233752441405, -7.4962453979492185, -4.76924970703125, -8.657433203124999, -5.568913061523437, -4.431667272949219, -4.043806604003906, -3.859453076171875, -4.314351391601562, 0.17238251953125, -2.4444798950195312, -6.133944653320312, 2.085349645996094, -2.8371289672851563, -7.733271362304687, 1.687912170410156, -3.1507693847656246, -8.372523205566406, 1.4963760375976562, -3.6343981201171873, -8.619125976562499, 1.0175357055664063, -4.070142822265625, -8.693346228027343, 0.4836287353515625, -4.223371728515625, -7.979874133300781, 0.4213794921875, -3.749319799804687, -7.216123803710937, 0.28012159423828126, -3.632003918457031, 
True, -3.902548706054687, -9.255983618164063, -3.782838623046875, -2.5378537597656248, -9.840168823242188, -3.2537200561523436, -3.854664672851562, -10.455478649902343, -7.630320690917968, -8.458714465332031, -12.057199560546874, -7.884106066894531, -7.738059765625, -12.856862915039061, -5.645527514648437, -4.058171813964844, -7.726088757324218, -3.7229835815429686, -3.928884924316406, -1.0031704956054688, -1.889025109863281, -4.903325, 2.750937707519531, -0.5674257934570313, -7.398083129882812, 2.042254016113281, -2.224213342285156, -8.468291271972657, 2.1068974609374997, -2.877830395507812, -8.865728747558594, 1.8722656982421875, -2.43250888671875, -8.808267907714843, 1.9201497314453124, -2.844311572265625, -8.74601866455078, 1.656787548828125, -3.246537451171875, -7.244854223632812, 1.3718775512695311, -2.5258827514648434, 
True, -3.4835634155273434, -8.959102612304687, -4.357447021484375, -2.4013842651367185, -9.006986645507812, -4.4005426513671875, -6.330269189453125, -11.834538806152343, -4.671087438964843, -7.639897497558593, -14.379575170898436, -11.252747802734374, -4.197035510253906, -10.251971508789062, -6.514622717285156, -3.1842882080078123, -2.511517541503906, -2.5546131713867184, -4.867411975097656, 2.0470424194335934, -1.5275006591796874, -6.196193896484375, 2.2481553588867187, 0.05027823486328125, -7.663839514160156, 2.2026655273437497, -1.0414777221679687, -8.767566479492187, 2.3726538452148436, -1.2880804931640624, -9.251195214843749, 1.5873557006835937, -2.0159177978515626, -8.504204296874999, 1.5969325073242187, -2.844311572265625, -7.1203557373046875, 1.5131354492187499, -2.085349645996094, -6.445190869140625, 1.0702081420898437, -2.0159177978515626, 
True, -1.659181750488281, -9.184157568359375, -4.223371728515625, -1.4413093994140624, -9.447519750976562, -3.9456443359374997, -8.461108666992187, -9.627084875488281, -5.729324572753906, -8.394071020507813, -15.579070202636718, -6.924031201171875, -4.350264416503906, -10.749965454101561, -5.351040710449219, -3.478775012207031, -5.590460876464843, -1.6160861206054686, -3.239354846191406, 0.7110778930664062, -2.185906115722656, -6.117185241699218, 2.0254946044921875, -2.061407629394531, -8.042123376464843, 2.5043349365234375, -1.9847931762695312, -8.834604125976561, 2.0087351928710935, -2.3511060302734372, -8.667010009765624, 1.838746875, -2.4588451049804685, -8.779537487792968, 2.001552587890625, -2.3319524169921872, -8.343792785644531, 2.1739351074218747, -2.1643583007812497, -6.818686328125, 1.7429788085937499, -1.608903515625, 
True, -2.061407629394531, -9.313444458007812, -2.9735984619140625, -2.001552587890625, -9.581595043945311, -2.2361843505859373, -2.592920397949219, -10.704475622558594, -1.9393033447265624, -10.158597644042969, -13.986926098632813, -3.8666356811523435, -5.916072302246094, -17.207127331542967, -3.4931402221679684, -3.394977954101562, -8.896853369140624, 0.15083470458984374, -2.3247698120117186, -0.6488286499023437, 0.8188169677734375, -4.513070129394531, 3.1675287963867187, -1.1827356201171875, -6.528987927246093, 3.5003228271484375, -1.448492004394531, -7.876923461914062, 3.7995980346679685, -1.7214309936523438, -8.877699755859375, 3.124433166503906, -2.3582886352539063, -8.693346228027343, 3.0238766967773434, -2.501940734863281, -8.020575561523437, 3.208230224609375, -1.924938134765625, -8.195352282714843, 3.0885201416015624, -1.608903515625, 
True, -1.9297265380859374, -8.971073620605468, -4.120421057128906, -1.936909143066406, -9.576806640625, -2.9927520751953125, -1.9201497314453124, -10.271125122070313, -2.858676782226562, -11.252747802734374, -15.605406420898436, -8.022969763183593, -7.184999182128906, -14.765041638183593, -0.28012159423828126, -4.204218115234375, -8.66940421142578, -2.023100402832031, -1.9225439331054686, -1.7310078002929687, -2.1260510742187497, -3.555389465332031, 3.3327287109375, -1.4939818359375, -6.344634399414062, 3.754108203125, -1.7597382202148437, -7.79552060546875, 3.5003228271484375, -2.2601263671875, -8.125920434570313, 3.0262708984374997, -2.940079638671875, -8.588001354980468, 2.7150246826171873, -3.8953661010742184, -8.657433203124999, 2.6312276245117188, -3.9839515624999997, -8.21690009765625, 2.5713725830078125, -4.086902233886718, 
True, -1.9776105712890624, -9.366116894531249, -3.296815686035156, -2.212242333984375, -9.26316622314453, -3.4644098022460934, -2.099714855957031, -10.232817895507813, -3.4548329956054684, -9.852139831542969, -16.132130786132812, -4.333505004882812, -5.099649536132812, -17.26219396972656, -5.600037683105469, -1.6208745239257811, -7.972691528320312, -2.70065947265625, -1.675941162109375, -1.13006318359375, -3.1100679565429687, -5.049371301269531, 3.6367923217773437, -0.6392518432617187, -6.983886242675781, 3.775656018066406, -0.9217676391601562, -7.893682873535155, 3.593696691894531, -2.157175695800781, -8.307879760742187, 3.2561142578125, -3.124433166503906, -8.224082702636718, 3.3638533325195312, -2.81558115234375, -7.520187414550781, 3.0597897216796874, -2.2960393920898436, -6.009446166992187, 2.3391350219726563, -1.5059528442382812, 
True, -1.1013327636718748, -9.701305126953125, -3.744531396484375, -1.2665326782226562, -9.425971936035156, -3.1483751831054687, -1.1156979736328125, -10.046070166015625, -3.0526071166992184, -4.434061474609375, -11.288660827636718, -4.900930798339844, -8.367734802246094, -15.559916589355467, 0.22026655273437498, -5.406107348632812, -13.354856860351562, -5.461173986816406, -2.81558115234375, -7.266402038574219, -5.137956762695312, -2.480392919921875, 0.27293898925781246, -1.7812860351562498, -4.879382983398437, 2.901772412109375, -2.3056161987304686, -6.8785413696289055, 3.825934252929687, -2.8610709838867185, -7.953537915039062, 3.394977954101562, -4.106055847167968, -7.738059765625, 3.1004911499023438, -4.2305543334960936, -7.931990100097655, 3.0071172851562498, -4.7117888671875, -8.20971749267578, 2.722207287597656, -4.920084411621094, 
True, -3.421314172363281, -9.785102185058593, -3.383006945800781, -1.2473790649414063, -9.8449572265625, -1.3215993164062498, -2.398990063476562, -11.621454858398437, -2.1356278808593747, -10.386046801757812, -15.56470499267578, -7.532158422851562, -4.223371728515625, -15.186421130371093, -7.520187414550781, -2.93050283203125, -8.712499841308594, -4.6351744140625, -1.7118541870117185, -0.5793968017578125, -0.9504980590820312, -4.917690209960937, 2.877830395507812, -1.7022773803710936, -7.141903552246093, 3.134009973144531, -2.1116858642578125, -8.147468249511718, 3.497928625488281, -3.2513258544921873, -8.075642199707032, 3.239354846191406, -3.806780639648437, -8.458714465332031, 2.7940333374023436, -3.782838623046875, -8.202534887695313, 2.578555187988281, -3.73495458984375, -8.039729174804688, 2.346317626953125, -3.4859576171874997, 
True, -2.896984008789062, -9.361328491210937, -2.978386865234375, -2.7557261108398436, -9.363722692871093, -2.81558115234375, -7.9846625366210935, -13.280636608886718, -5.3199160888671875, -6.042964990234375, -16.2422640625, -6.58884296875, -2.9664158569335934, -13.046004846191405, -5.346252307128906, -3.404554760742187, -4.376600634765625, -3.0047230834960934, -3.2441432495117186, 2.147598889160156, 0.8690952026367187, -5.324704492187499, 3.5960908935546874, -0.6631938598632812, -6.847416748046874, 4.3071687866210935, -0.9217676391601562, -7.802703210449218, 3.8570588745117185, -1.4221557861328125, -7.8529814453124995, 3.902548706054687, -1.9321207397460936, -8.010998754882811, 3.83072265625, -2.2768857788085937, -7.9463553100585935, 3.7134067749023436, -2.1021090576171875, -7.0102224609374995, 3.77326181640625, -1.5418658691406248, -5.444414575195312, 2.1021090576171875, -0.29927520751953124, 
True, -1.13006318359375, -9.588777648925781, -3.057395520019531, -1.1827356201171875, -9.957484704589843, -3.5721488769531247, -8.125920434570313, -12.291831323242187, -3.5960908935546874, -6.481103894042969, -15.43062969970703, -6.335057592773437, -4.1754876953124995, -10.043675964355469, -4.745307690429687, -1.6017209106445311, -4.7764323120117185, -3.7110125732421873, -4.170699291992188, 2.375048046875, -1.8076222534179687, -6.5768719604492185, 2.7533319091796873, -3.220201232910156, -7.75721337890625, 3.5122938354492184, -2.786850732421875, -8.334215979003906, 3.1771056030273437, -3.5506010620117183, -8.226476904296874, 2.920926025390625, -3.4452561889648434, -8.13310303955078, 2.9831752685546875, -3.687070556640625, -8.157045056152343, 2.806004345703125, -3.6248213134765623, -8.276755139160155, 2.729389892578125, -4.139574670410156, 
